x,y,z,id,L_precipitate
50,0,0,0,4.1857066889782e-09
50.016694490818,0,0,0.016694490818033,4.1703554791447e-09
50.033388981636,0,0,0.033388981636058,4.1550042693112e-09
50.050083472454,0,0,0.050083472454091,4.1396530594777e-09
50.066777963272,0,0,0.066777963272123,4.1243018496443e-09
50.08347245409,0,0,0.083472454090149,4.1089506398108e-09
50.100166944908,0,0,0.10016694490818,4.0935994299773e-09
50.116861435726,0,0,0.11686143572621,4.0782482201438e-09
50.133555926544,0,0,0.13355592654424,4.0628970103103e-09
50.150250417362,0,0,0.15025041736227,4.0475458004768e-09
50.16694490818,0,0,0.1669449081803,4.0321945906434e-09
50.183639398998,0,0,0.18363939899833,4.0168433808099e-09
50.200333889816,0,0,0.20033388981636,4.0014921709764e-09
50.217028380634,0,0,0.21702838063439,3.9861409611429e-09
50.233722871452,0,0,0.23372287145242,3.9707897513094e-09
50.25041736227,0,0,0.25041736227045,3.955438541476e-09
50.267111853088,0,0,0.26711185308848,3.9400873316425e-09
50.283806343907,0,0,0.28380634390651,3.924736121809e-09
50.300500834725,0,0,0.30050083472454,3.9093849119755e-09
50.317195325543,0,0,0.31719532554257,3.894033702142e-09
50.333889816361,0,0,0.3338898163606,3.8786824923085e-09
50.350584307179,0,0,0.35058430717863,3.8633312824751e-09
50.367278797997,0,0,0.36727879799666,3.8479800726416e-09
50.383973288815,0,0,0.38397328881469,3.8326288628081e-09
50.400667779633,0,0,0.40066777963272,3.8172776529746e-09
50.417362270451,0,0,0.41736227045075,3.8019264431411e-09
50.434056761269,0,0,0.43405676126878,3.7865752333077e-09
50.450751252087,0,0,0.45075125208681,3.7712240234742e-09
50.467445742905,0,0,0.46744574290484,3.7558728136407e-09
50.484140233723,0,0,0.48414023372287,3.7405216038072e-09
50.500834724541,0,0,0.5008347245409,3.7251703939737e-09
50.517529215359,0,0,0.51752921535893,3.7098191841402e-09
50.534223706177,0,0,0.53422370617696,3.6944679743068e-09
50.550918196995,0,0,0.55091819699499,3.6791167644733e-09
50.567612687813,0,0,0.56761268781302,3.6637655546398e-09
50.584307178631,0,0,0.58430717863105,3.6484143448063e-09
50.601001669449,0,0,0.60100166944908,3.6330631349728e-09
50.617696160267,0,0,0.61769616026711,3.6177119251394e-09
50.634390651085,0,0,0.63439065108514,3.6023607153059e-09
50.651085141903,0,0,0.65108514190317,3.5870095054724e-09
50.667779632721,0,0,0.6677796327212,3.5716582956389e-09
50.684474123539,0,0,0.68447412353923,3.5563070858054e-09
50.701168614357,0,0,0.70116861435726,3.5409558759719e-09
50.717863105175,0,0,0.71786310517529,3.5256046661385e-09
50.734557595993,0,0,0.73455759599332,3.510253456305e-09
50.751252086811,0,0,0.75125208681136,3.4949022464715e-09
50.767946577629,0,0,0.76794657762938,3.479551036638e-09
50.784641068447,0,0,0.78464106844741,3.4641998268045e-09
50.801335559265,0,0,0.80133555926544,3.4488486169711e-09
50.818030050083,0,0,0.81803005008347,3.4334974071376e-09
50.834724540902,0,0,0.8347245409015,3.4181461973041e-09
50.85141903172,0,0,0.85141903171953,3.4027949874706e-09
50.868113522538,0,0,0.86811352253756,3.3874437776371e-09
50.884808013356,0,0,0.8848080133556,3.3720925678036e-09
50.901502504174,0,0,0.90150250417362,3.3567413579702e-09
50.918196994992,0,0,0.91819699499165,3.3413901481367e-09
50.93489148581,0,0,0.93489148580969,3.3260389383032e-09
50.951585976628,0,0,0.95158597662771,3.3106877284697e-09
50.968280467446,0,0,0.96828046744574,3.2953365186362e-09
50.984974958264,0,0,0.98497495826377,3.2799853088028e-09
51.001669449082,0,0,1.0016694490818,3.2754848108547e-09
51.0183639399,0,0,1.0183639398998,3.3686407198757e-09
51.035058430718,0,0,1.0350584307179,3.4617966288967e-09
51.051752921536,0,0,1.0517529215359,3.5549525379177e-09
51.068447412354,0,0,1.0684474123539,3.6481084469387e-09
51.085141903172,0,0,1.085141903172,3.7412643559597e-09
51.10183639399,0,0,1.10183639399,3.8344202649807e-09
51.118530884808,0,0,1.118530884808,3.9275761740017e-09
51.135225375626,0,0,1.135225375626,4.0207320830227e-09
51.151919866444,0,0,1.1519198664441,4.1138879920437e-09
