x,y,z,id,Liquid_solubility_Ln
24.440734557596,0,0,24.440734557596,13527.138512164
24.540901502504,0,0,24.540901502504,13526.418712612
24.641068447412,0,0,24.641068447412,13525.69891306
24.741235392321,0,0,24.741235392321,13524.979113508
24.841402337229,0,0,24.841402337229,13524.259313956
24.941569282137,0,0,24.941569282137,13523.539514404
25.041736227045,0,0,25.041736227045,13522.819839036
25.141903171953,0,0,25.141903171953,13522.100337524
25.242070116861,0,0,25.242070116861,13521.380836012
25.34223706177,0,0,25.34223706177,13520.6613345
25.442404006678,0,0,25.442404006678,13519.941832989
25.542570951586,0,0,25.542570951586,13519.222331477
25.642737896494,0,0,25.642737896494,13518.502829965
25.742904841402,0,0,25.742904841402,13517.783328453
25.843071786311,0,0,25.843071786311,13517.063826941
25.943238731219,0,0,25.943238731219,13516.34432543
26.043405676127,0,0,26.043405676127,13515.624953033
26.143572621035,0,0,26.143572621035,13514.905749477
26.243739565943,0,0,26.243739565943,13514.186545922
26.343906510851,0,0,26.343906510851,13513.467342367
26.44407345576,0,0,26.44407345576,13512.748138812
26.544240400668,0,0,26.544240400668,13512.028935257
26.644407345576,0,0,26.644407345576,13511.309731702
26.744574290484,0,0,26.744574290484,13510.590528147
26.844741235392,0,0,26.844741235392,13509.871324592
26.944908180301,0,0,26.944908180301,13509.152121037
27.045075125209,0,0,27.045075125209,13508.433051525
27.145242070117,0,0,27.145242070117,13507.714145843
27.245409015025,0,0,27.245409015025,13506.995240161
27.345575959933,0,0,27.345575959933,13506.276334479
27.445742904841,0,0,27.445742904841,13505.557428797
27.54590984975,0,0,27.54590984975,13504.838523115
27.646076794658,0,0,27.646076794658,13504.119617433
27.746243739566,0,0,27.746243739566,13503.400711751
27.846410684474,0,0,27.846410684474,13502.681806069
27.946577629382,0,0,27.946577629382,13501.962900387
28.04674457429,0,0,28.04674457429,13501.244133674
28.146911519199,0,0,28.146911519199,13500.525525781
28.247078464107,0,0,28.247078464107,13499.806917889
28.347245409015,0,0,28.347245409015,13499.088309997
28.447412353923,0,0,28.447412353923,13498.369702104
28.547579298831,0,0,28.547579298831,13497.651094212
28.64774624374,0,0,28.64774624374,13496.932486319
28.747913188648,0,0,28.747913188648,13496.213878427
28.848080133556,0,0,28.848080133556,13495.495270535
28.948247078464,0,0,28.948247078464,13494.776662642
29.048414023372,0,0,29.048414023372,13494.058198641
29.14858096828,0,0,29.14858096828,13493.339888455
29.248747913189,0,0,29.248747913189,13492.621578268
29.348914858097,0,0,29.348914858097,13491.903268082
29.449081803005,0,0,29.449081803005,13491.184957896
29.549248747913,0,0,29.549248747913,13490.466647709
29.649415692821,0,0,29.649415692821,13489.748337523
29.74958263773,0,0,29.74958263773,13489.030027336
29.849749582638,0,0,29.849749582638,13488.31171715
29.949916527546,0,0,29.949916527546,13487.593406964
30.050083472454,0,0,30.050083472454,13486.875245588
30.150250417362,0,0,30.150250417362,13486.157233024
30.25041736227,0,0,30.25041736227,13485.439220461
30.350584307179,0,0,30.350584307179,13484.721207897
30.450751252087,0,0,30.450751252087,13484.003195333
30.550918196995,0,0,30.550918196995,13483.285182769
30.651085141903,0,0,30.651085141903,13482.567170205
30.751252086811,0,0,30.751252086811,13481.849157641
30.85141903172,0,0,30.85141903172,13481.131145077
30.951585976628,0,0,30.951585976628,13480.413132513
31.051752921536,0,0,31.051752921536,13479.695273678
31.151919866444,0,0,31.151919866444,13478.977558653
31.252086811352,0,0,31.252086811352,13478.259843627
31.35225375626,0,0,31.35225375626,13477.542128602
31.452420701169,0,0,31.452420701169,13476.824413577
31.552587646077,0,0,31.552587646077,13476.106698552
31.652754590985,0,0,31.652754590985,13475.388983527
31.752921535893,0,0,31.752921535893,13474.671268502
31.853088480801,0,0,31.853088480801,13473.953553477
31.95325542571,0,0,31.95325542571,13473.235838452
32.053422370618,0,0,32.053422370618,13472.51828207
32.153589315526,0,0,32.153589315526,13471.800864501
32.253756260434,0,0,32.253756260434,13471.083446931
32.353923205342,0,0,32.353923205342,13470.366029361
32.45409015025,0,0,32.45409015025,13469.648611792
32.554257095159,0,0,32.554257095159,13468.931194222
32.654424040067,0,0,32.654424040067,13468.213776653
32.754590984975,0,0,32.754590984975,13467.496359083
32.854757929883,0,0,32.854757929883,13466.778941513
32.954924874791,0,0,32.954924874791,13466.061523944
33.055091819699,0,0,33.055091819699,13465.344269929
33.155258764608,0,0,33.155258764608,13464.627149731
33.255425709516,0,0,33.255425709516,13463.910029533
33.355592654424,0,0,33.355592654424,13463.192909335
33.455759599332,0,0,33.455759599332,13462.475789138
33.55592654424,0,0,33.55592654424,13461.75866894
33.656093489149,0,0,33.656093489149,13461.041548742
33.756260434057,0,0,33.756260434057,13460.324428544
33.856427378965,0,0,33.856427378965,13459.607308347
33.956594323873,0,0,33.956594323873,13458.890188149
34.056761268781,0,0,34.056761268781,13458.173236414
34.156928213689,0,0,34.156928213689,13457.456413505
34.257095158598,0,0,34.257095158598,13456.739590596
34.357262103506,0,0,34.357262103506,13456.022767686
34.457429048414,0,0,34.457429048414,13455.305944777
34.557595993322,0,0,34.557595993322,13454.589121868
34.65776293823,0,0,34.65776293823,13453.872298958
34.757929883139,0,0,34.757929883139,13453.155476049
34.858096828047,0,0,34.858096828047,13452.438653139
34.958263772955,0,0,34.958263772955,13451.72183023
35.058430717863,0,0,35.058430717863,13451.00518069
35.158597662771,0,0,35.158597662771,13450.288654986
35.258764607679,0,0,35.258764607679,13449.572129281
35.358931552588,0,0,35.358931552588,13448.855603576
35.459098497496,0,0,35.459098497496,13448.139077872
35.559265442404,0,0,35.559265442404,13447.422552167
35.659432387312,0,0,35.659432387312,13446.706026463
35.75959933222,0,0,35.75959933222,13445.989500758
35.859766277129,0,0,35.859766277129,13445.272975054
35.959933222037,0,0,35.959933222037,13444.556449349
36.060100166945,0,0,36.060100166945,13443.840101918
36.160267111853,0,0,36.160267111853,13443.123873334
36.260434056761,0,0,36.260434056761,13442.407644751
36.360601001669,0,0,36.360601001669,13441.691416168
36.460767946578,0,0,36.460767946578,13440.975187585
36.560934891486,0,0,36.560934891486,13440.258959002
36.661101836394,0,0,36.661101836394,13439.542730419
36.761268781302,0,0,36.761268781302,13438.826501836
36.86143572621,0,0,36.86143572621,13438.110273252
36.961602671119,0,0,36.961602671119,13437.394044669
37.061769616027,0,0,37.061769616027,13436.677999259
37.161936560935,0,0,37.161936560935,13435.962067714
37.262103505843,0,0,37.262103505843,13435.246136169
37.362270450751,0,0,37.362270450751,13434.530204624
37.462437395659,0,0,37.462437395659,13433.814273078
37.562604340568,0,0,37.562604340568,13433.098341533
37.662771285476,0,0,37.662771285476,13432.382409988
37.762938230384,0,0,37.762938230384,13431.666478442
37.863105175292,0,0,37.863105175292,13430.950546897
37.9632721202,0,0,37.9632721202,13430.234615352
38.063439065109,0,0,38.063439065109,13429.518796658
38.163606010017,0,0,38.163606010017,13428.803043298
38.263772954925,0,0,38.263772954925,13428.087327749
38.363939899833,0,0,38.363939899833,13427.371633778
38.464106844741,0,0,38.464106844741,13426.655977812
38.564273789649,0,0,38.564273789649,13425.940343224
38.664440734558,0,0,38.664440734558,13425.224746838
38.764607679466,0,0,38.764607679466,13424.509171632
38.864774624374,0,0,38.864774624374,13423.793634823
38.964941569282,0,0,38.964941569282,13423.078118993
39.06510851419,0,0,39.06510851419,13422.362632109
39.165275459098,0,0,39.165275459098,13421.647180157
39.265442404007,0,0,39.265442404007,13420.93175794
39.365609348915,0,0,39.365609348915,13420.216365457
39.465776293823,0,0,39.465776293823,13419.501002707
39.565943238731,0,0,39.565943238731,13418.78566969
39.666110183639,0,0,39.666110183639,13418.070366405
39.766277128548,0,0,39.766277128548,13417.355092851
39.866444073456,0,0,39.866444073456,13416.639849028
39.966611018364,0,0,39.966611018364,4599.6924252868
40.066777963272,0,0,40.066777963272,180.28789148574
40.16694490818,0,0,40.16694490818,180.28471516349
40.267111853088,0,0,40.267111853088,180.2815388599
40.367278797997,0,0,40.367278797997,180.27836257497
40.467445742905,0,0,40.467445742905,180.27518630871
40.567612687813,0,0,40.567612687813,180.27201006111
40.667779632721,0,0,40.667779632721,180.26883383217
40.767946577629,0,0,40.767946577629,180.26565762189
40.868113522538,0,0,40.868113522538,180.26248143028
40.968280467446,0,0,40.968280467446,180.25930525734
41.068447412354,0,0,41.068447412354,180.25612910942
41.168614357262,0,0,41.168614357262,180.25295297035
41.26878130217,0,0,41.26878130217,180.24977685688
41.368948247078,0,0,41.368948247078,180.24660075508
41.469115191987,0,0,41.469115191987,180.243424679
41.569282136895,0,0,41.569282136895,180.24024861447
41.669449081803,0,0,41.669449081803,180.23707257578
41.769616026711,0,0,41.769616026711,180.23389654853
41.869782971619,0,0,41.869782971619,180.23072054723
41.969949916528,0,0,41.969949916528,180.22754455725
42.070116861436,0,0,42.070116861436,180.22436864554
42.170283806344,0,0,42.170283806344,180.22119276738
42.270450751252,0,0,42.270450751252,180.21801688922
42.37061769616,0,0,42.37061769616,180.21484101106
42.470784641068,0,0,42.470784641068,180.2116651329
42.570951585977,0,0,42.570951585977,180.20848925474
42.671118530885,0,0,42.671118530885,180.20531337658
42.771285475793,0,0,42.771285475793,180.20213749842
42.871452420701,0,0,42.871452420701,180.19896162026
42.971619365609,0,0,42.971619365609,180.1957857421
43.071786310518,0,0,43.071786310518,180.19260999753
43.171953255426,0,0,43.171953255426,180.18943430577
43.272120200334,0,0,43.272120200334,180.18625861401
43.372287145242,0,0,43.372287145242,180.18308292225
43.47245409015,0,0,43.47245409015,180.17990723049
43.572621035058,0,0,43.572621035058,180.17673153873
43.672787979967,0,0,43.672787979967,180.17355584697
43.772954924875,0,0,43.772954924875,180.17038015521
43.873121869783,0,0,43.873121869783,180.16720446345
43.973288814691,0,0,43.973288814691,180.16402877169
44.073455759599,0,0,44.073455759599,180.16085321664
44.173622704508,0,0,44.173622704508,180.15767771131
44.273789649416,0,0,44.273789649416,180.15450220599
44.373956594324,0,0,44.373956594324,180.15132670066
44.474123539232,0,0,44.474123539232,180.14815119533
44.57429048414,0,0,44.57429048414,180.14497569
44.674457429048,0,0,44.674457429048,180.14180018468
44.774624373957,0,0,44.774624373957,180.13862467935
44.874791318865,0,0,44.874791318865,180.13544917402
44.974958263773,0,0,44.974958263773,180.13227366869
45.075125208681,0,0,45.075125208681,180.12909830321
45.175292153589,0,0,45.175292153589,180.12592298435
45.275459098497,0,0,45.275459098497,180.12274766549
45.375626043406,0,0,45.375626043406,180.11957234662
45.475792988314,0,0,45.475792988314,180.11639702776
45.575959933222,0,0,45.575959933222,180.1132217089
45.67612687813,0,0,45.67612687813,180.11004639004
45.776293823038,0,0,45.776293823038,180.10687107117
45.876460767947,0,0,45.876460767947,180.10369575231
45.976627712855,0,0,45.976627712855,180.10052043345
46.076794657763,0,0,46.076794657763,180.09734525757
46.176961602671,0,0,46.176961602671,180.0941701252
46.277128547579,0,0,46.277128547579,180.09099499284
46.377295492487,0,0,46.377295492487,180.08781986047
46.477462437396,0,0,46.477462437396,180.08464472811
46.577629382304,0,0,46.577629382304,180.08146959574
46.677796327212,0,0,46.677796327212,180.07829446338
46.77796327212,0,0,46.77796327212,180.07511933101
46.878130217028,0,0,46.878130217028,180.07194419865
46.978297161937,0,0,46.978297161937,180.06876906628
47.078464106845,0,0,47.078464106845,180.06559408003
47.178631051753,0,0,47.178631051753,180.0624191342
47.278797996661,0,0,47.278797996661,180.05924418836
47.378964941569,0,0,47.378964941569,180.05606924253
47.479131886477,0,0,47.479131886477,180.05289429669
47.579298831386,0,0,47.579298831386,180.04971935086
47.679465776294,0,0,47.679465776294,180.04654440503
47.779632721202,0,0,47.779632721202,180.04336945919
47.87979966611,0,0,47.87979966611,180.04019451336
47.979966611018,0,0,47.979966611018,180.03701956752
48.080133555927,0,0,48.080133555927,180.03384477094
48.180300500835,0,0,48.180300500835,180.03067001167
48.280467445743,0,0,48.280467445743,180.0274952524
48.380634390651,0,0,48.380634390651,180.02432049313
48.480801335559,0,0,48.480801335559,180.02114573386
48.580968280467,0,0,48.580968280467,180.01797097458
48.681135225376,0,0,48.681135225376,180.01479621531
48.781302170284,0,0,48.781302170284,180.01162145604
48.881469115192,0,0,48.881469115192,180.00844669677
48.9816360601,0,0,48.9816360601,180.0052719375
49.081803005008,0,0,49.081803005008,180.00209733062
49.181969949917,0,0,49.181969949917,179.99892275794
49.282136894825,0,0,49.282136894825,179.99574818527
49.382303839733,0,0,49.382303839733,179.99257361259
49.482470784641,0,0,49.482470784641,179.98939903992
49.582637729549,0,0,49.582637729549,179.98622446724
49.682804674457,0,0,49.682804674457,179.98304989457
49.782971619366,0,0,49.782971619366,179.97987532189
49.883138564274,0,0,49.883138564274,179.97670074922
49.983305509182,0,0,49.983305509182,179.97352617654
50.08347245409,0,0,50.08347245409,179.97035175939
50.183639398998,0,0,50.183639398998,179.96717737335
50.283806343907,0,0,50.283806343907,179.9640029873
50.383973288815,0,0,50.383973288815,179.96082860125
50.484140233723,0,0,50.484140233723,179.95765421521
50.584307178631,0,0,50.584307178631,179.95447982916
50.684474123539,0,0,50.684474123539,179.95130544312
50.784641068447,0,0,50.784641068447,179.94813105707
50.884808013356,0,0,50.884808013356,179.94495667103
50.984974958264,0,0,50.984974958264,179.94178228498
51.085141903172,0,0,51.085141903172,179.9386080576
51.18530884808,0,0,51.18530884808,179.93543385821
51.285475792988,0,0,51.285475792988,179.93225965883
51.385642737896,0,0,51.385642737896,179.92908545944
51.485809682805,0,0,51.485809682805,179.92591126006
51.585976627713,0,0,51.585976627713,179.92273706067
51.686143572621,0,0,51.686143572621,179.91956286129
51.786310517529,0,0,51.786310517529,179.91638866191
51.886477462437,0,0,51.886477462437,179.91321446252
51.986644407346,0,0,51.986644407346,179.91004026314
52.086811352254,0,0,52.086811352254,179.90686622556
52.186978297162,0,0,52.186978297162,179.90369221287
52.28714524207,0,0,52.28714524207,179.90051820018
52.387312186978,0,0,52.387312186978,179.89734418749
52.487479131886,0,0,52.487479131886,179.8941701748
52.587646076795,0,0,52.587646076795,179.89099616211
52.687813021703,0,0,52.687813021703,179.88782214942
52.787979966611,0,0,52.787979966611,179.88464813673
52.888146911519,0,0,52.888146911519,179.88147412404
52.988313856427,0,0,52.988313856427,179.87830011135
53.088480801336,0,0,53.088480801336,179.8751262636
53.188647746244,0,0,53.188647746244,179.87195243764
53.288814691152,0,0,53.288814691152,179.86877861167
53.38898163606,0,0,53.38898163606,179.86560478571
53.489148580968,0,0,53.489148580968,179.86243095975
53.589315525876,0,0,53.589315525876,179.85925713379
53.689482470785,0,0,53.689482470785,179.85608330782
53.789649415693,0,0,53.789649415693,179.85290948186
53.889816360601,0,0,53.889816360601,179.8497356559
53.989983305509,0,0,53.989983305509,179.84656182994
54.090150250417,0,0,54.090150250417,179.84338817206
54.190317195326,0,0,54.190317195326,179.84021453285
54.290484140234,0,0,54.290484140234,179.83704089365
54.390651085142,0,0,54.390651085142,179.83386725445
54.49081803005,0,0,54.49081803005,179.83069361525
54.590984974958,0,0,54.590984974958,179.82751997604
54.691151919866,0,0,54.691151919866,179.82434633684
54.791318864775,0,0,54.791318864775,179.82117269764
54.891485809683,0,0,54.891485809683,179.81799905844
54.991652754591,0,0,54.991652754591,179.81482541923
55.091819699499,0,0,55.091819699499,179.81165195126
55.191986644407,0,0,55.191986644407,179.80847849885
55.292153589316,0,0,55.292153589316,179.80530504644
55.392320534224,0,0,55.392320534224,179.80213159403
55.492487479132,0,0,55.492487479132,179.79895814162
55.59265442404,0,0,55.59265442404,179.79578468921
55.692821368948,0,0,55.692821368948,179.7926112368
55.792988313856,0,0,55.792988313856,179.78943778439
55.893155258765,0,0,55.893155258765,179.78626433198
55.993322203673,0,0,55.993322203673,179.78309087957
56.093489148581,0,0,56.093489148581,179.77991760153
56.193656093489,0,0,56.193656093489,179.77674433594
56.293823038397,0,0,56.293823038397,179.77357107036
56.393989983306,0,0,56.393989983306,179.77039780477
56.494156928214,0,0,56.494156928214,179.76722453919
56.594323873122,0,0,56.594323873122,179.7640512736
56.69449081803,0,0,56.69449081803,179.76087800802
56.794657762938,0,0,56.794657762938,179.75770474244
56.894824707846,0,0,56.894824707846,179.75453147685
56.994991652755,0,0,56.994991652755,179.75135821127
57.095158597663,0,0,57.095158597663,179.7481851232
57.195325542571,0,0,57.195325542571,179.74501204447
57.295492487479,0,0,57.295492487479,179.74183896575
57.395659432387,0,0,57.395659432387,179.73866588702
57.495826377295,0,0,57.495826377295,179.73549280829
57.595993322204,0,0,57.595993322204,179.73231972957
57.696160267112,0,0,57.696160267112,179.72914665084
57.79632721202,0,0,57.79632721202,179.72597357211
57.896494156928,0,0,57.896494156928,179.72280049339
57.996661101836,0,0,57.996661101836,179.71962741466
58.096828046745,0,0,58.096828046745,179.71645444433
58.196994991653,0,0,58.196994991653,179.71328147773
58.297161936561,0,0,58.297161936561,179.71010854739
58.397328881469,0,0,58.397328881469,179.70693561817
58.497495826377,0,0,58.497495826377,179.70376272534
58.597662771285,0,0,58.597662771285,179.7005898335
58.697829716194,0,0,58.697829716194,179.69741697818
58.797996661102,0,0,58.797996661102,179.69424412372
58.89816360601,0,0,58.89816360601,179.69107130591
58.998330550918,0,0,58.998330550918,179.68789848883
59.098497495826,0,0,59.098497495826,179.68472570853
